p1_height,p2_height,p1_growth_days,p2_growth_days,p1_leaf_shape,p2_leaf_shape,p1_flower_color,p2_flower_color,p1_climate,p2_climate,p1_resistance,p2_resistance,p1_yield,p2_yield,same_family,target_height,target_growth_days,target_leaf_shape,target_flower_color,target_climate,target_resistance,target_yield_level
70,300,90,110,7,3,0,0,6,4,1,3,4,3,0,188.6,91.4,Linear,White,Cool Temperate,Very High,Very High
300,70,110,90,3,7,0,0,4,6,3,1,3,4,0,181.3,92.5,Intermediate,White,Cool Temperate,Very High,Very High
70,300,90,110,7,3,0,0,6,4,1,3,4,3,0,170.6,107.1,Pinnate,White,Arid,Very High,Very High
300,70,110,90,3,7,0,0,4,6,3,1,3,4,0,182.1,97.3,Intermediate,White,Cool Temperate,Very High,Very High
70,300,90,110,7,3,0,0,6,4,1,3,4,3,0,178.2,106.2,Pinnate,White,Arid,Very High,Very High
300,70,110,90,3,7,0,0,4,6,3,1,3,4,0,178.0,95.9,Linear,White,Arid,Very High,Very High
70,300,90,110,7,3,0,0,6,4,1,3,4,3,0,177.9,102.2,Pinnate,White,Arid,Very High,Very High
300,70,110,90,3,7,0,0,4,6,3,1,3,4,0,194.3,98.1,Intermediate,White,Arid,Very High,Very High
70,300,90,110,7,3,0,0,6,4,1,3,4,3,0,185.3,103.4,Intermediate,White,Arid,Very High,Very High
300,70,110,90,3,7,0,0,4,6,3,1,3,4,0,187.6,100.2,Pinnate,White,Cool Temperate,Very High,Very High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,176.2,86.6,Pinnate,Intermediate,Semi-Arid,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,158.3,85.9,Linear,Intermediate,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,170.1,99.3,Linear,Intermediate,Cool Temperate,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,157.0,84.5,Intermediate,White,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,159.8,95.1,Linear,Intermediate,Cool Temperate,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,155.5,91.8,Pinnate,White,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,157.2,87.1,Pinnate,Intermediate,Cool Temperate,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,164.8,96.7,Pinnate,White,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,165.4,93.5,Pinnate,White,Semi-Arid,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,148.2,89.0,Intermediate,Intermediate,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,168.1,85.1,Intermediate,Intermediate,Semi-Arid,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,154.6,86.8,Intermediate,White,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,163.1,81.2,Linear,Intermediate,Cool Temperate,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,160.0,96.0,Intermediate,Intermediate,Semi-Arid,Very High,High
70,250,90,90,7,3,0,2,6,5,1,3,4,1,0,153.1,86.7,Intermediate,Purple,Semi-Arid,Very High,High
250,70,90,90,3,7,2,0,5,6,3,1,1,4,0,154.3,90.5,Pinnate,White,Semi-Arid,Very High,High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,84.5,81.0,Pinnate,Intermediate,Cool Temperate,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,81.5,75.7,Pinnate,Intermediate,Cool Temperate,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,89.4,74.7,Pinnate,Yellow,Cool Temperate,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,87.3,75.6,Pinnate,Intermediate,Cool Temperate,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,78.3,78.4,Pinnate,White,Cool Temperate,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,89.9,83.2,Pinnate,Intermediate,Tropical,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,83.0,76.9,Pinnate,White,Cool Temperate,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,85.5,76.0,Pinnate,Intermediate,Cool Temperate,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,85.8,77.4,Pinnate,Intermediate,Tropical,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,88.4,78.7,Pinnate,Intermediate,Cool Temperate,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,84.6,86.3,Pinnate,Yellow,Cool Temperate,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,86.3,82.5,Pinnate,Intermediate,Cool Temperate,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,80.3,72.9,Pinnate,Yellow,Tropical,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,81.8,80.3,Pinnate,Intermediate,Cool Temperate,Very High,Very High
70,100,90,65,7,7,0,1,6,0,1,2,4,3,1,87.1,88.8,Pinnate,Yellow,Cool Temperate,Very High,Very High
100,70,65,90,7,7,1,0,0,6,2,1,3,4,1,84.0,71.0,Pinnate,Yellow,Cool Temperate,Very High,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,53.4,80.9,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,53.7,87.1,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,50.6,86.5,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,52.0,81.6,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,53.7,80.1,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,50.3,90.7,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,52.3,85.2,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,51.7,86.0,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,47.4,82.3,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,52.9,78.8,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,51.3,85.7,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,51.7,70.4,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,44.6,80.8,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,52.3,86.1,Pinnate,White,Cool Temperate,Moderate,Very High
70,30,90,75,7,7,0,0,6,6,1,1,4,3,0,46.4,78.4,Pinnate,White,Cool Temperate,Moderate,Very High
30,70,75,90,7,7,0,0,6,6,1,1,3,4,0,46.0,77.1,Pinnate,White,Cool Temperate,Moderate,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,164.9,190.2,Intermediate,Purple,Tropical/Subtropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,168.0,184.3,Intermediate,Intermediate,Tropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,161.5,171.6,Cordate,Purple,Tropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,162.4,182.6,Cordate,Intermediate,Tropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,143.5,179.5,Intermediate,Intermediate,Tropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,163.1,179.6,Cordate,Intermediate,Tropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,173.5,180.9,Cordate,Purple,Tropical/Subtropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,153.0,186.4,Cordate,Purple,Tropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,170.4,210.5,Cordate,White,Tropical/Subtropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,171.8,184.6,Cordate,White,Tropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,177.9,184.3,Intermediate,Intermediate,Tropical/Subtropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,165.1,176.9,Palmate,Intermediate,Tropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,163.7,171.6,Intermediate,Intermediate,Tropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,170.1,185.2,Intermediate,Intermediate,Tropical/Subtropical,Very High,Very High
30,300,100,270,5,4,2,0,8,0,2,3,3,4,0,154.9,193.8,Intermediate,Intermediate,Tropical/Subtropical,Very High,Very High
300,30,270,100,4,5,0,2,0,8,3,2,4,3,0,167.1,193.9,Intermediate,White,Tropical,Very High,Very High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,41.9,95.2,Intermediate,Yellow,Cool Temperate,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,41.3,87.0,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,42.6,89.5,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,39.8,90.5,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,38.5,80.5,Oblong,Intermediate,Tropical/Subtropical,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,40.9,81.2,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,40.8,83.1,Intermediate,Intermediate,Cool Temperate,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,41.0,82.1,Cordate,Purple,Cool Temperate,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,42.0,87.8,Intermediate,Intermediate,Cool Temperate,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,42.2,89.1,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,38.1,91.6,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,40.7,86.3,Oblong,Intermediate,Tropical/Subtropical,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,45.5,86.9,Intermediate,Intermediate,Cool Temperate,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,39.2,89.9,Intermediate,Purple,Tropical/Subtropical,Very High,High
30,50,100,70,5,6,2,1,8,6,2,1,3,3,0,38.2,81.2,Intermediate,Yellow,Tropical/Subtropical,Very High,High
50,30,70,100,6,5,1,2,6,8,1,2,3,3,0,41.0,85.0,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,82.7,98.6,Intermediate,Yellow,Temperate,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,77.9,104.9,Intermediate,Intermediate,Tropical/Subtropical,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,84.9,93.8,Lobed,Intermediate,Temperate,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,82.5,96.3,Cordate,Intermediate,Tropical/Subtropical,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,78.1,106.3,Intermediate,Yellow,Temperate,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,86.5,102.8,Intermediate,Intermediate,Temperate,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,81.8,101.6,Cordate,Purple,Temperate,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,72.9,97.7,Intermediate,Purple,Tropical/Subtropical,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,86.6,102.8,Lobed,Intermediate,Tropical/Subtropical,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,84.9,103.9,Intermediate,Purple,Temperate,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,79.6,99.9,Cordate,Intermediate,Tropical/Subtropical,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,80.5,94.4,Intermediate,Yellow,Tropical/Subtropical,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,64.5,92.6,Cordate,Intermediate,Temperate,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,73.4,102.7,Lobed,Intermediate,Temperate,High,Very High
30,130,100,100,5,10,2,1,8,2,2,2,3,4,0,79.4,110.0,Intermediate,Purple,Temperate,High,Very High
130,30,100,100,10,5,1,2,2,8,2,2,4,3,0,86.4,98.8,Intermediate,Yellow,Temperate,High,Very High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,89.5,128.0,Intermediate,Purple,Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,94.2,121.6,Cordate,Purple,Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,86.3,113.9,Intermediate,Purple,Tropical/Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,80.8,120.2,Cordate,Purple,Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,92.2,113.2,Intermediate,White,Tropical/Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,88.7,120.6,Intermediate,Intermediate,Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,84.6,139.6,Palmate,Purple,Tropical/Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,87.5,132.1,Intermediate,Intermediate,Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,87.5,115.1,Intermediate,White,Tropical/Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,88.2,133.2,Intermediate,White,Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,90.3,133.6,Intermediate,Purple,Tropical/Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,82.3,132.9,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,101.6,131.9,Cordate,White,Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,82.8,125.4,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,150,100,150,5,4,2,0,8,1,2,1,3,3,0,89.8,128.5,Intermediate,White,Tropical/Subtropical,Very High,High
150,30,150,100,4,5,0,2,1,8,1,2,3,3,0,85.1,119.1,Palmate,White,Tropical/Subtropical,Very High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,119.3,139.9,Cordate,Purple,Tropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,121.1,137.5,Intermediate,Intermediate,Tropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,116.8,149.4,Intermediate,Purple,Tropical/Subtropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,118.2,134.9,Cordate,Intermediate,Tropical/Subtropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,123.3,143.5,Palmate,Yellow,Tropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,124.6,120.6,Intermediate,Intermediate,Tropical/Subtropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,113.7,137.1,Palmate,Intermediate,Tropical/Subtropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,111.8,127.4,Intermediate,Purple,Tropical/Subtropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,119.2,128.8,Palmate,Intermediate,Tropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,124.4,134.1,Cordate,Intermediate,Tropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,112.3,135.8,Intermediate,Yellow,Tropical/Subtropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,107.5,132.7,Intermediate,Intermediate,Tropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,119.0,140.0,Palmate,Intermediate,Tropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,113.5,143.0,Cordate,Yellow,Tropical/Subtropical,High,High
30,200,100,170,5,4,2,1,8,0,2,2,3,1,0,104.6,135.8,Cordate,Intermediate,Tropical,High,High
200,30,170,100,4,5,1,2,0,8,2,2,1,3,0,108.4,127.9,Intermediate,Yellow,Tropical,High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,102.0,94.3,Intermediate,Pink,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,111.2,95.0,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,110.3,94.6,Cordate,Intermediate,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,93.1,94.2,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,99.7,93.7,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,109.7,97.7,Intermediate,Pink,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,111.4,97.4,Intermediate,Purple,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,96.2,103.2,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,113.6,91.6,Cordate,Pink,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,119.2,99.5,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,114.9,95.8,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,109.6,101.3,Elliptical,Pink,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,99.5,102.1,Cordate,Intermediate,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,114.1,87.3,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,180,100,90,5,2,2,3,8,8,2,1,3,3,0,103.0,96.7,Intermediate,Purple,Tropical/Subtropical,Very High,High
180,30,90,100,2,5,3,2,8,8,1,2,3,3,0,103.1,87.1,Elliptical,Pink,Tropical/Subtropical,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,63.8,97.2,Ovate,Purple,Tropical/Subtropical,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,68.2,87.2,Ovate,Intermediate,Temperate,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,66.4,87.7,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,65.7,85.3,Ovate,Intermediate,Tropical/Subtropical,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,60.8,89.1,Ovate,Yellow,Temperate,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,60.5,85.7,Intermediate,Purple,Temperate,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,65.5,93.2,Intermediate,Yellow,Temperate,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,68.5,92.0,Intermediate,Purple,Temperate,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,60.6,88.5,Intermediate,Yellow,Tropical/Subtropical,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,70.0,85.0,Cordate,Yellow,Temperate,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,63.0,84.1,Ovate,Yellow,Temperate,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,74.1,92.8,Ovate,Purple,Tropical/Subtropical,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,59.4,91.7,Intermediate,Intermediate,Temperate,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,63.8,93.8,Ovate,Purple,Temperate,Very High,High
30,100,100,80,5,0,2,1,8,2,2,3,3,1,0,65.9,83.5,Intermediate,Purple,Tropical/Subtropical,Very High,High
100,30,80,100,0,5,1,2,2,8,3,2,1,3,0,68.0,92.9,Intermediate,Purple,Tropical/Subtropical,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,153.4,109.7,Linear,Purple,Tropical/Subtropical,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,175.8,102.8,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,167.9,111.9,Linear,White,Arid,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,162.7,99.5,Intermediate,Intermediate,Tropical/Subtropical,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,168.3,99.2,Intermediate,Intermediate,Arid,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,163.8,108.8,Intermediate,Purple,Arid,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,165.2,97.5,Cordate,White,Tropical/Subtropical,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,155.6,106.6,Linear,Purple,Arid,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,174.1,107.0,Intermediate,Purple,Arid,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,158.6,107.8,Intermediate,Purple,Tropical/Subtropical,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,165.0,106.4,Cordate,Purple,Arid,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,171.0,111.4,Cordate,Purple,Arid,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,172.4,109.4,Intermediate,Intermediate,Arid,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,164.6,104.4,Intermediate,Intermediate,Arid,Very High,High
30,300,100,110,5,3,2,0,8,4,2,3,3,3,0,168.7,99.0,Linear,Intermediate,Arid,Very High,High
300,30,110,100,3,5,0,2,4,8,3,2,3,3,0,165.4,114.5,Cordate,Purple,Arid,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,142.6,90.1,Intermediate,Purple,Semi-Arid,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,140.3,99.5,Intermediate,Purple,Semi-Arid,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,143.9,88.2,Linear,Purple,Tropical/Subtropical,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,147.6,94.5,Intermediate,Purple,Tropical/Subtropical,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,139.9,105.0,Linear,Purple,Semi-Arid,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,142.9,96.6,Intermediate,Purple,Tropical/Subtropical,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,151.7,99.7,Linear,Purple,Tropical/Subtropical,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,145.2,96.9,Cordate,Purple,Semi-Arid,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,138.3,102.0,Cordate,Purple,Semi-Arid,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,143.4,95.8,Intermediate,Purple,Semi-Arid,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,137.2,91.1,Intermediate,Purple,Semi-Arid,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,143.2,103.1,Linear,Purple,Semi-Arid,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,148.2,100.5,Cordate,Purple,Semi-Arid,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,135.4,93.1,Intermediate,Purple,Tropical/Subtropical,Very High,High
30,250,100,90,5,3,2,2,8,5,2,3,3,1,0,138.6,91.2,Linear,Purple,Tropical/Subtropical,Very High,High
250,30,90,100,3,5,2,2,5,8,3,2,1,3,0,142.1,100.6,Cordate,Purple,Semi-Arid,Very High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,66.7,87.3,Intermediate,Purple,Tropical/Subtropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,64.4,84.9,Pinnate,Purple,Tropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,71.7,82.4,Intermediate,Yellow,Tropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,65.8,83.0,Intermediate,Purple,Tropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,64.7,87.8,Pinnate,Intermediate,Tropical/Subtropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,67.9,87.4,Intermediate,Yellow,Tropical/Subtropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,65.1,76.4,Pinnate,Yellow,Tropical/Subtropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,61.4,85.4,Cordate,Intermediate,Tropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,60.2,79.1,Intermediate,Intermediate,Tropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,62.5,78.7,Cordate,Intermediate,Tropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,60.3,79.1,Pinnate,Intermediate,Tropical/Subtropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,62.4,87.5,Intermediate,Yellow,Tropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,58.4,87.7,Cordate,Yellow,Tropical/Subtropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,61.8,82.2,Intermediate,Purple,Tropical/Subtropical,High,High
30,100,100,65,5,7,2,1,8,0,2,2,3,3,0,61.5,81.9,Intermediate,Intermediate,Tropical,High,High
100,30,65,100,7,5,1,2,0,8,2,2,3,3,0,71.5,81.8,Cordate,Intermediate,Tropical,High,High
30,30,100,75,5,7,2,0,8,6,2,1,3,3,0,31.0,75.3,Pinnate,White,Tropical/Subtropical,Very High,High
30,30,75,100,7,5,0,2,6,8,1,2,3,3,0,29.1,86.0,Cordate,Intermediate,Tropical/Subtropical,Very High,High
30,30,100,75,5,7,2,0,8,6,2,1,3,3,0,28.6,88.2,Intermediate,Purple,Cool Temperate,Very High,High
